"","scri_sample_id","sample_type","sample_filter","fc","fc_methodf","fc_methodm","fc_methodc"
"1390","acap_459","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1391","acap_463","grabsample","membrane",240,"sm9222d","sm9222","membranefiltration"
"1392","acap_258","grabsample","membrane",295,"sm9222d","sm9222","membranefiltration"
"1393","acap_247","grabsample","membrane",70,"sm9222d","sm9222","membranefiltration"
"1394","acap_255","grabsample","membrane",175,"sm9222d","sm9222","membranefiltration"
"1395","acap_256","grabsample","membrane",180,"sm9222d","sm9222","membranefiltration"
"1396","acap_220","grabsample","membrane",15,"sm9222d","sm9222","membranefiltration"
"1397","acap_136","grabsample","membrane",64,"sm9222d","sm9222","membranefiltration"
"1398","acap_141","grabsample","membrane",260,"sm9222d","sm9222","membranefiltration"
"1399","acap_140","grabsample","membrane",150,"sm9222d","sm9222","membranefiltration"
"1400","acap_142","grabsample","membrane",300,"sm9222d","sm9222","membranefiltration"
"1401","acap_138","grabsample","membrane",94,"sm9222d","sm9222","membranefiltration"
"1402","acap_50","grabsample","membrane",2760,"sm9222d","sm9222","membranefiltration"
"1403","acap_49","grabsample","membrane",500,"sm9222d","sm9222","membranefiltration"
"1404","acap_51","grabsample","membrane",111500,"sm9222d","sm9222","membranefiltration"
"1405","acap_1378","grabsample","membrane",1800,"sm9222d","sm9222","membranefiltration"
"1406","acap_1379","grabsample","membrane",2065,"sm9222d","sm9222","membranefiltration"
"1407","acap_1140","grabsample","membrane",460,"sm9222d","sm9222","membranefiltration"
"1408","acap_1141","grabsample","membrane",4550,"sm9222d","sm9222","membranefiltration"
"1409","acap_1138","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"1410","acap_1070","grabsample","membrane",14,"sm9222d","sm9222","membranefiltration"
"1411","acap_1090","grabsample","membrane",74,"sm9222d","sm9222","membranefiltration"
"1412","acap_1084","grabsample","membrane",46,"sm9222d","sm9222","membranefiltration"
"1413","acap_1065","grabsample","membrane",10,"sm9222d","sm9222","membranefiltration"
"1414","acap_828","grabsample","membrane",14000,"sm9222d","sm9222","membranefiltration"
"1415","acap_835","grabsample","membrane",24000,"sm9222d","sm9222","membranefiltration"
"1416","acap_859","grabsample","membrane",116500,"sm9222d","sm9222","membranefiltration"
"1417","acap_713","grabsample","membrane",22800,"sm9222d","sm9222","membranefiltration"
"1418","acap_712","grabsample","membrane",19000,"sm9222d","sm9222","membranefiltration"
"1419","acap_718","grabsample","membrane",111500,"sm9222d","sm9222","membranefiltration"
"1420","acap_736","grabsample","membrane",4200,"sm9222d","sm9222","membranefiltration"
"1421","acap_743","grabsample","membrane",88000,"sm9222d","sm9222","membranefiltration"
"1422","acap_739","grabsample","membrane",18000,"sm9222d","sm9222","membranefiltration"
"1423","acap_768","grabsample","membrane",14000,"sm9222d","sm9222","membranefiltration"
"1424","acap_770","grabsample","membrane",80000,"sm9222d","sm9222","membranefiltration"
"1425","acap_765","grabsample","membrane",3000,"sm9222d","sm9222","membranefiltration"
"1426","acap_43","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"1427","acap_47","grabsample","membrane",975,"sm9222d","sm9222","membranefiltration"
"1428","acap_45","grabsample","membrane",850,"sm9222d","sm9222","membranefiltration"
"1429","acap_44","grabsample","membrane",240,"sm9222d","sm9222","membranefiltration"
"1430","acap_795","grabsample","membrane",2400,"sm9222d","sm9222","membranefiltration"
"1431","acap_801","grabsample","membrane",39500,"sm9222d","sm9222","membranefiltration"
"1432","acap_799","grabsample","membrane",9000,"sm9222d","sm9222","membranefiltration"
"1433","acap_1147","grabsample","membrane",300,"sm9222d","sm9222","membranefiltration"
"1434","acap_1143","grabsample","membrane",30,"sm9222d","sm9222","membranefiltration"
"1435","acap_1149","grabsample","membrane",4550,"sm9222d","sm9222","membranefiltration"
"1436","acap_1148","grabsample","membrane",492.5,"sm9222d","sm9222","membranefiltration"
"1437","acap_36","grabsample","membrane",182,"sm9222d","sm9222","membranefiltration"
"1438","acap_37","grabsample","membrane",820,"sm9222d","sm9222","membranefiltration"
"1439","acap_41","grabsample","membrane",12500,"sm9222d","sm9222","membranefiltration"
"1440","acap_55","grabsample","membrane",110,"sm9222d","sm9222","membranefiltration"
"1441","acap_53","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1442","acap_52","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1443","acap_54","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"1444","acap_392","grabsample","membrane",400,"sm9222d","sm9222","membranefiltration"
"1445","acap_391","grabsample","membrane",300,"sm9222d","sm9222","membranefiltration"
"1446","acap_390","grabsample","membrane",50,"sm9222d","sm9222","membranefiltration"
"1447","acap_393","grabsample","membrane",4200,"sm9222d","sm9222","membranefiltration"
"1448","acap_689","grabsample","membrane",15000,"sm9222d","sm9222","membranefiltration"
"1449","acap_692","grabsample","membrane",24000,"sm9222d","sm9222","membranefiltration"
"1450","acap_687","grabsample","membrane",3300,"sm9222d","sm9222","membranefiltration"
"1451","acap_933","grabsample","membrane",135,"sm9222d","sm9222","membranefiltration"
"1452","acap_975","grabsample","membrane",1115,"sm9222d","sm9222","membranefiltration"
"1453","acap_988","grabsample","membrane",4250,"sm9222d","sm9222","membranefiltration"
"1454","acap_66","grabsample","membrane",26,"sm9222d","sm9222","membranefiltration"
"1455","acap_68","grabsample","membrane",44,"sm9222d","sm9222","membranefiltration"
"1456","acap_69","grabsample","membrane",75,"sm9222d","sm9222","membranefiltration"
"1457","acap_70","grabsample","membrane",240,"sm9222d","sm9222","membranefiltration"
"1458","acap_1459","grabsample","membrane",14,"sm9222d","sm9222","membranefiltration"
"1459","acap_1460","grabsample","membrane",28,"sm9222d","sm9222","membranefiltration"
"1460","acap_1457","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"1461","acap_1464","grabsample","membrane",280,"sm9222d","sm9222","membranefiltration"
"1462","acap_1447","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"1463","acap_1454","grabsample","membrane",368,"sm9222d","sm9222","membranefiltration"
"1464","acap_1453","grabsample","membrane",250,"sm9222d","sm9222","membranefiltration"
"1465","acap_1446","grabsample","membrane",30,"sm9222d","sm9222","membranefiltration"
"1466","acap_1329","grabsample","membrane",300,"sm9222d","sm9222","membranefiltration"
"1467","acap_1327","grabsample","membrane",220,"sm9222d","sm9222","membranefiltration"
"1468","acap_1324","grabsample","membrane",130,"sm9222d","sm9222","membranefiltration"
"1469","acap_1328","grabsample","membrane",255,"sm9222d","sm9222","membranefiltration"
"1470","acap_1341","grabsample","membrane",190,"sm9222d","sm9222","membranefiltration"
"1471","acap_1342","grabsample","membrane",320,"sm9222d","sm9222","membranefiltration"
"1472","acap_1337","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"1473","acap_1338","grabsample","membrane",125,"sm9222d","sm9222","membranefiltration"
