"","scri_sample_id","sample_type","sample_filter","fc","fc_methodf","fc_methodm","fc_methodc"
"347","wq_28385","grabsample","membrane",17,"sm9222d","sm9222","membranefiltration"
"348","wq_28381","grabsample","membrane",110,"sm9222d","sm9222","membranefiltration"
"349","wq_28414","grabsample","membrane",27,"sm9222d","sm9222","membranefiltration"
"350","wq_28413","grabsample","membrane",44,"sm9222d","sm9222","membranefiltration"
"351","wq_28415","grabsample","membrane",73,"sm9222d","sm9222","membranefiltration"
"352","wq_28412","grabsample","membrane",45,"sm9222d","sm9222","membranefiltration"
"353","wq_28416","grabsample","membrane",18,"sm9222d","sm9222","membranefiltration"
"354","wq_28391","grabsample","membrane",110,"sm9222d","sm9222","membranefiltration"
"355","wq_28395","grabsample","membrane",530,"sm9222d","sm9222","membranefiltration"
"356","wq_28393","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"357","wq_28392","grabsample","membrane",32,"sm9222d","sm9222","membranefiltration"
"358","wq_28394","grabsample","membrane",130,"sm9222d","sm9222","membranefiltration"
"359","wq_28390","grabsample","membrane",53,"sm9222d","sm9222","membranefiltration"
"360","wq_28404","grabsample","membrane",55,"sm9222d","sm9222","membranefiltration"
"361","wq_28401","grabsample","membrane",44,"sm9222d","sm9222","membranefiltration"
"362","wq_28402","grabsample","membrane",47,"sm9222d","sm9222","membranefiltration"
"363","wq_28405","grabsample","membrane",14,"sm9222d","sm9222","membranefiltration"
"364","wq_28406","grabsample","membrane",16,"sm9222d","sm9222","membranefiltration"
"365","wq_28403","grabsample","membrane",14,"sm9222d","sm9222","membranefiltration"
"366","wq_5145","grabsample","membrane",550,"sm9222d","sm9222","membranefiltration"
"367","wq_5143","grabsample","membrane",270,"sm9222d","sm9222","membranefiltration"
"368","wq_5144","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"369","wq_5142","grabsample","membrane",13,"sm9222d","sm9222","membranefiltration"
"370","wq_13814","grabsample","membrane",78000,"sm9222d","sm9222","membranefiltration"
"371","wq_13815","grabsample","membrane",400,"sm9222d","sm9222","membranefiltration"
"372","wq_13816","grabsample","membrane",400,"sm9222d","sm9222","membranefiltration"
"373","wq_13808","grabsample","membrane",65000,"sm9222d","sm9222","membranefiltration"
"374","wq_13809","grabsample","membrane",240,"sm9222d","sm9222","membranefiltration"
"375","wq_13810","grabsample","membrane",240,"sm9222d","sm9222","membranefiltration"
"376","wq_5173","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"377","wq_5171","grabsample","membrane",1700,"sm9222d","sm9222","membranefiltration"
"378","wq_5174","grabsample","membrane",440,"sm9222d","sm9222","membranefiltration"
"379","wq_5172","grabsample","membrane",580,"sm9222d","sm9222","membranefiltration"
"380","wq_4948","grabsample","membrane",530,"sm9222d","sm9222","membranefiltration"
"381","wq_4947","grabsample","membrane",56,"sm9222d","sm9222","membranefiltration"
"382","wq_4949","grabsample","membrane",390,"sm9222d","sm9222","membranefiltration"
"383","wq_4950","grabsample","membrane",570,"sm9222d","sm9222","membranefiltration"
"384","wq_30257","grabsample","membrane",460,"sm9222d","sm9222","membranefiltration"
"385","wq_30256","grabsample","membrane",21,"sm9222d","sm9222","membranefiltration"
"386","wq_30285","grabsample","membrane",700,"sm9222d","sm9222","membranefiltration"
"387","wq_30286","grabsample","membrane",610,"sm9222d","sm9222","membranefiltration"
"388","wq_30287","grabsample","membrane",2500,"sm9222d","sm9222","membranefiltration"
"389","wq_30284","grabsample","membrane",32,"sm9222d","sm9222","membranefiltration"
"390","wq_28434","grabsample","membrane",21000,"sm9222d","sm9222","membranefiltration"
"391","wq_28435","grabsample","membrane",550,"sm9222d","sm9222","membranefiltration"
"392","wq_28433","grabsample","membrane",69,"sm9222d","sm9222","membranefiltration"
"393","wq_28436","grabsample","membrane",1600,"sm9222d","sm9222","membranefiltration"
"394","wq_28375","grabsample","membrane",280,"sm9222d","sm9222","membranefiltration"
"395","wq_29285","grabsample","membrane",54,"sm9222d","sm9222","membranefiltration"
"396","wq_29286","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"397","wq_29287","grabsample","membrane",22,"sm9222d","sm9222","membranefiltration"
"398","wq_29288","grabsample","membrane",33,"sm9222d","sm9222","membranefiltration"
"399","wq_29369","grabsample","membrane",23,"sm9222d","sm9222","membranefiltration"
"400","wq_29371","grabsample","membrane",960,"sm9222d","sm9222","membranefiltration"
"401","wq_29370","grabsample","membrane",520,"sm9222d","sm9222","membranefiltration"
"402","wq_29372","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"403","wq_29374","grabsample","membrane",34,"sm9222d","sm9222","membranefiltration"
"404","wq_29373","grabsample","membrane",18,"sm9222d","sm9222","membranefiltration"
"405","wq_29263","grabsample","membrane",480,"sm9222d","sm9222","membranefiltration"
"406","wq_29265","grabsample","membrane",80,"sm9222d","sm9222","membranefiltration"
"407","wq_29267","grabsample","membrane",78,"sm9222d","sm9222","membranefiltration"
"408","wq_29262","grabsample","membrane",170,"sm9222d","sm9222","membranefiltration"
"409","wq_29264","grabsample","membrane",34,"sm9222d","sm9222","membranefiltration"
"410","wq_29261","grabsample","membrane",15,"sm9222d","sm9222","membranefiltration"
"411","wq_29266","grabsample","membrane",33,"sm9222d","sm9222","membranefiltration"
"412","wq_36604","grabsample","membrane",81000,"sm9222d","sm9222","membranefiltration"
"413","wq_36606","grabsample","membrane",310,"sm9222d","sm9222","membranefiltration"
"414","wq_36605","grabsample","membrane",33,"sm9222d","sm9222","membranefiltration"
"415","wq_29409","grabsample","membrane",13,"sm9222d","sm9222","membranefiltration"
"416","wq_29411","grabsample","membrane",24,"sm9222d","sm9222","membranefiltration"
"417","wq_29406","grabsample","membrane",220,"sm9222d","sm9222","membranefiltration"
"418","wq_29410","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"419","wq_29408","grabsample","membrane",54,"sm9222d","sm9222","membranefiltration"
"420","wq_29407","grabsample","membrane",1400,"sm9222d","sm9222","membranefiltration"
"421","wq_29429","grabsample","membrane",780,"sm9222d","sm9222","membranefiltration"
"422","wq_29428","grabsample","membrane",600,"sm9222d","sm9222","membranefiltration"
"423","wq_29425","grabsample","membrane",1300,"sm9222d","sm9222","membranefiltration"
"424","wq_29426","grabsample","membrane",2200,"sm9222d","sm9222","membranefiltration"
"425","wq_29424","grabsample","membrane",106,"sm9222d","sm9222","membranefiltration"
"426","wq_29427","grabsample","membrane",360,"sm9222d","sm9222","membranefiltration"
"427","wq_36661","grabsample","membrane",28,"sm9222d","sm9222","membranefiltration"
"428","wq_36660","grabsample","membrane",33,"sm9222d","sm9222","membranefiltration"
"429","wq_29430","grabsample","membrane",16,"sm9222d","sm9222","membranefiltration"
"430","wq_36640","grabsample","membrane",3000,"sm9222d","sm9222","membranefiltration"
"431","wq_36639","grabsample","membrane",49,"sm9222d","sm9222","membranefiltration"
"432","wq_36641","grabsample","membrane",300,"sm9222d","sm9222","membranefiltration"
"433","wq_36620","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"434","wq_29499","grabsample","membrane",43,"sm9222d","sm9222","membranefiltration"
"435","wq_29504","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"436","wq_29502","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"437","wq_29500","grabsample","membrane",180,"sm9222d","sm9222","membranefiltration"
"438","wq_29450","grabsample","membrane",420,"sm9222d","sm9222","membranefiltration"
"439","wq_29503","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"440","wq_29451","grabsample","membrane",87,"sm9222d","sm9222","membranefiltration"
"441","wq_29501","grabsample","membrane",18,"sm9222d","sm9222","membranefiltration"
"442","wq_29453","grabsample","membrane",33,"sm9222d","sm9222","membranefiltration"
"443","wq_29452","grabsample","membrane",34,"sm9222d","sm9222","membranefiltration"
"444","wq_29448","grabsample","membrane",46,"sm9222d","sm9222","membranefiltration"
"445","wq_29449","grabsample","membrane",800,"sm9222d","sm9222","membranefiltration"
"446","wq_29454","grabsample","membrane",94,"sm9222d","sm9222","membranefiltration"
"447","wq_29537","grabsample","membrane",62,"sm9222d","sm9222","membranefiltration"
"448","wq_29538","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"449","wq_29535","grabsample","membrane",42,"sm9222d","sm9222","membranefiltration"
"450","wq_29533","grabsample","membrane",628,"sm9222d","sm9222","membranefiltration"
"451","wq_29534","grabsample","membrane",180,"sm9222d","sm9222","membranefiltration"
"452","wq_29536","grabsample","membrane",22,"sm9222d","sm9222","membranefiltration"
"453","wq_36683","grabsample","membrane",9,"sm9222d","sm9222","membranefiltration"
"454","wq_36682","grabsample","membrane",310,"sm9222d","sm9222","membranefiltration"
"455","wq_25909","grabsample","membrane",80,"sm9222d","sm9222","membranefiltration"
"456","wq_25910","grabsample","membrane",80,"sm9222d","sm9222","membranefiltration"
"457","wq_25911","grabsample","membrane",56,"sm9222d","sm9222","membranefiltration"
"458","wq_43044","grabsample","membrane",60,"sm9222d","sm9222","membranefiltration"
"459","wq_43043","grabsample","membrane",220,"sm9222d","sm9222","membranefiltration"
"460","wq_43041","grabsample","membrane",220,"sm9222d","sm9222","membranefiltration"
"461","wq_21565","grabsample","membrane",1289,"sm9222d","sm9222","membranefiltration"
"462","wq_21441","grabsample","membrane",4500,"sm9222d","sm9222","membranefiltration"
"463","wq_21439","grabsample","membrane",3200,"sm9222d","sm9222","membranefiltration"
"464","wq_21426","grabsample","membrane",350,"sm9222d","sm9222","membranefiltration"
"465","wq_21440","grabsample","membrane",440,"sm9222d","sm9222","membranefiltration"
"466","wq_21570","grabsample","membrane",5400,"sm9222d","sm9222","membranefiltration"
"467","wq_21564","grabsample","membrane",5500,"sm9222d","sm9222","membranefiltration"
"468","wq_21425","grabsample","membrane",3900,"sm9222d","sm9222","membranefiltration"
"469","wq_21424","grabsample","membrane",8000,"sm9222d","sm9222","membranefiltration"
"470","wq_21572","grabsample","membrane",2200,"sm9222d","sm9222","membranefiltration"
"471","wq_21472","grabsample","membrane",1523,"sm9222d","sm9222","membranefiltration"
"472","wq_21507","grabsample","membrane",2300,"sm9222d","sm9222","membranefiltration"
"473","wq_21405","grabsample","membrane",4500,"sm9222d","sm9222","membranefiltration"
"474","wq_21501","grabsample","membrane",3500,"sm9222d","sm9222","membranefiltration"
"475","wq_21471","grabsample","membrane",1487,"sm9222d","sm9222","membranefiltration"
"476","wq_21571","grabsample","membrane",2200,"sm9222d","sm9222","membranefiltration"
"477","wq_21379","grabsample","membrane",7637,"sm9222d","sm9222","membranefiltration"
"478","wq_21543","grabsample","membrane",2000,"sm9222d","sm9222","membranefiltration"
"479","wq_21482","grabsample","membrane",5100,"sm9222d","sm9222","membranefiltration"
"480","wq_21519","grabsample","membrane",3000,"sm9222d","sm9222","membranefiltration"
"481","wq_21518","grabsample","membrane",4200,"sm9222d","sm9222","membranefiltration"
"482","wq_21483","grabsample","membrane",2300,"sm9222d","sm9222","membranefiltration"
"483","wq_21544","grabsample","membrane",4600,"sm9222d","sm9222","membranefiltration"
"484","wq_21382","grabsample","membrane",2000,"sm9222d","sm9222","membranefiltration"
"485","wq_21406","grabsample","membrane",2500,"sm9222d","sm9222","membranefiltration"
"486","wq_21381","grabsample","membrane",3400,"sm9222d","sm9222","membranefiltration"
"487","wq_21380","grabsample","membrane",210,"sm9222d","sm9222","membranefiltration"
"488","wq_21542","grabsample","membrane",380,"sm9222d","sm9222","membranefiltration"
"489","wq_21506","grabsample","membrane",4200,"sm9222d","sm9222","membranefiltration"
"490","wq_21473","grabsample","membrane",4300,"sm9222d","sm9222","membranefiltration"
"491","wq_21404","grabsample","membrane",320,"sm9222d","sm9222","membranefiltration"
"492","wq_21484","grabsample","membrane",3800,"sm9222d","sm9222","membranefiltration"
"493","wq_21583","grabsample","membrane",3200,"sm9222d","sm9222","membranefiltration"
"494","wq_21581","grabsample","membrane",3700,"sm9222d","sm9222","membranefiltration"
"495","wq_21500","grabsample","membrane",7182,"sm9222d","sm9222","membranefiltration"
"496","wq_21504","grabsample","membrane",2500,"sm9222d","sm9222","membranefiltration"
"497","wq_21582","grabsample","membrane",5000,"sm9222d","sm9222","membranefiltration"
"498","wq_21336","grabsample","membrane",480,"sm9222d","sm9222","membranefiltration"
"499","wq_21335","grabsample","membrane",60000,"sm9222d","sm9222","membranefiltration"
"500","wq_21338","grabsample","membrane",5000,"sm9222d","sm9222","membranefiltration"
"501","wq_21337","grabsample","membrane",2100,"sm9222d","sm9222","membranefiltration"
"502","wq_40230","grabsample","membrane",2271,"sm9222d","sm9222","membranefiltration"
"503","wq_40231","grabsample","membrane",22,"sm9222d","sm9222","membranefiltration"
"504","wq_40192","grabsample","membrane",2271,"sm9222d","sm9222","membranefiltration"
"505","wq_9675","grabsample","membrane",68,"sm9222d","sm9222","membranefiltration"
"506","wq_9676","grabsample","membrane",330,"sm9222d","sm9222","membranefiltration"
"507","wq_9677","grabsample","membrane",330,"sm9222d","sm9222","membranefiltration"
"508","wq_9678","grabsample","membrane",86,"sm9222d","sm9222","membranefiltration"
"509","wq_22867","grabsample","membrane",2300,"sm9222d","sm9222","membranefiltration"
"510","wq_22868","grabsample","membrane",32,"sm9222d","sm9222","membranefiltration"
"511","wq_22814","grabsample","membrane",2300,"sm9222d","sm9222","membranefiltration"
"512","wq_22813","grabsample","membrane",320,"sm9222d","sm9222","membranefiltration"
"513","wq_22830","grabsample","membrane",320,"sm9222d","sm9222","membranefiltration"
"514","wq_22831","grabsample","membrane",56,"sm9222d","sm9222","membranefiltration"
"515","wq_29319","grabsample","membrane",161,"sm9222d","sm9222","membranefiltration"
"516","wq_29320","grabsample","membrane",88,"sm9222d","sm9222","membranefiltration"
"517","wq_29259","grabsample","membrane",163,"sm9222d","sm9222","membranefiltration"
"518","wq_29260","grabsample","membrane",161,"sm9222d","sm9222","membranefiltration"
"519","wq_29289","grabsample","membrane",163,"sm9222d","sm9222","membranefiltration"
"520","wq_29290","grabsample","membrane",9,"sm9222d","sm9222","membranefiltration"
"521","wq_29376","grabsample","membrane",350,"sm9222d","sm9222","membranefiltration"
"522","wq_29375","grabsample","membrane",10,"sm9222d","sm9222","membranefiltration"
"523","wq_22812","grabsample","membrane",2400,"sm9222d","sm9222","membranefiltration"
"524","wq_22816","grabsample","membrane",116,"sm9222d","sm9222","membranefiltration"
"525","wq_22815","grabsample","membrane",2400,"sm9222d","sm9222","membranefiltration"
"526","wq_29271","grabsample","membrane",14,"sm9222d","sm9222","membranefiltration"
"527","wq_24252","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"528","wq_29270","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"529","wq_29268","grabsample","membrane",50,"sm9222d","sm9222","membranefiltration"
