"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"2026","ccu_3821","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2027","ccu_3822","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2028","ccu_3850","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,1500,"ccu","directplating","directplating"
"2029","ccu_3823","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"2030","ccu_7011","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"2031","ccu_7093","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,200,"ccu","directplating","directplating"
"2032","ccu_7010","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"2033","ccu_7058","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"2034","ccu_7013","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"2035","ccu_7060","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"2036","ccu_7094","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,267,"ccu","directplating","directplating"
"2037","ccu_7110","grabsample","none",233,"ccu","directplating","directplating",NA,NA,NA,NA,733,"ccu","directplating","directplating"
"2038","ccu_7012","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2039","ccu_7059","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"2040","ccu_1661","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,533,"ccu","directplating","directplating"
"2041","ccu_1680","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,1000,"ccu","directplating","directplating"
"2042","ccu_1655","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,4000,"ccu","directplating","directplating"
"2043","ccu_1678","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,1533,"ccu","directplating","directplating"
"2044","ccu_1662","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,833,"ccu","directplating","directplating"
"2045","ccu_1660","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,1167,"ccu","directplating","directplating"
"2046","ccu_1656","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,833,"ccu","directplating","directplating"
"2047","ccu_1688","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,934,"ccu","directplating","directplating"
"2048","ccu_1654","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,467,"ccu","directplating","directplating"
"2049","ccu_1681","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,466,"ccu","directplating","directplating"
"2050","ccu_1663","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,733,"ccu","directplating","directplating"
"2051","ccu_1679","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,1500,"ccu","directplating","directplating"
"2052","ccu_1653","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,266.5,"ccu","directplating","directplating"
"2053","ccu_1664","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,267,"ccu","directplating","directplating"
"2054","ccu_1677","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,2733,"ccu","directplating","directplating"
"2055","ccu_1658","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,1333,"ccu","directplating","directplating"
"2056","ccu_1689","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"2057","ccu_1657","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,733,"ccu","directplating","directplating"
"2058","ccu_1659","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,967,"ccu","directplating","directplating"
"2059","ccu_3101","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2060","ccu_3100","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2061","ccu_3099","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2062","ccu_3125","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,66,"ccu","directplating","directplating"
"2063","ccu_3106","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2064","ccu_3102","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2065","ccu_3104","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2066","ccu_3105","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"2067","ccu_3123","grabsample","none",16.5,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"2068","ccu_3103","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2069","ccu_3126","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"2070","ccu_3107","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2071","ccu_3097","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2072","ccu_3124","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,1933,"ccu","directplating","directplating"
"2073","ccu_3094","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"2074","ccu_3098","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2075","ccu_3096","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2076","ccu_3095","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2077","ccu_3093","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,16.5,"ccu","directplating","directplating"
"2078","ccu_5381","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2079","ccu_5380","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2080","ccu_5379","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2081","ccu_5411","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,1067,"ccu","directplating","directplating"
"2082","ccu_5382","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2083","ccu_5401","grabsample","none",16.5,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"2084","ccu_5404","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,66,"ccu","directplating","directplating"
"2085","ccu_5378","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,200,"ccu","directplating","directplating"
"2086","ccu_5403","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,166,"ccu","directplating","directplating"
"2087","ccu_5402","grabsample","none",16.5,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"2088","ccu_5377","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2089","ccu_5376","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2090","ccu_5385","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2091","ccu_5418","grabsample","none",333,"ccu","directplating","directplating",NA,NA,NA,NA,666,"ccu","directplating","directplating"
"2092","ccu_5383","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2093","ccu_5405","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"2094","ccu_5387","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2095","ccu_5384","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"2096","ccu_5386","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"2097","ccu_5815","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,333,"ccu","directplating","directplating"
"2098","ccu_5841","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,233,"ccu","directplating","directplating"
"2099","ccu_5808","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"2100","ccu_5836","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,533,"ccu","directplating","directplating"
"2101","ccu_5811","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,567,"ccu","directplating","directplating"
"2102","ccu_5813","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,4800,"ccu","directplating","directplating"
"2103","ccu_5816","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,367,"ccu","directplating","directplating"
"2104","ccu_5817","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,567,"ccu","directplating","directplating"
"2105","ccu_5814","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,267,"ccu","directplating","directplating"
"2106","ccu_5812","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,600,"ccu","directplating","directplating"
"2107","ccu_5838","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,666,"ccu","directplating","directplating"
"2108","ccu_5837","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,1433,"ccu","directplating","directplating"
"2109","ccu_5809","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"2110","ccu_5810","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"2111","ccu_5842","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,500,"ccu","directplating","directplating"
"2112","ccu_5807","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"2113","ccu_5839","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,933,"ccu","directplating","directplating"
"2114","ccu_5840","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,500,"ccu","directplating","directplating"
"2115","ccu_5849","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,1800,"ccu","directplating","directplating"
"2116","ccu_6856","grabsample","none",50,"ccu","directplating","directplating",NA,NA,NA,NA,1466.5,"ccu","directplating","directplating"
"2117","ccu_6848","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,533,"ccu","directplating","directplating"
"2118","ccu_6840","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"2119","ccu_6837","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,1300,"ccu","directplating","directplating"
"2120","ccu_6871","grabsample","none",1100,"ccu","directplating","directplating",NA,NA,NA,NA,1533,"ccu","directplating","directplating"
"2121","ccu_6841","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,333,"ccu","directplating","directplating"
"2122","ccu_6866","grabsample","none",233,"ccu","directplating","directplating",NA,NA,NA,NA,2200,"ccu","directplating","directplating"
"2123","ccu_6846","grabsample","none",16.5,"ccu","directplating","directplating",NA,NA,NA,NA,599.5,"ccu","directplating","directplating"
"2124","ccu_6847","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,1467,"ccu","directplating","directplating"
"2125","ccu_6863","grabsample","none",167,"ccu","directplating","directplating",NA,NA,NA,NA,1884,"ccu","directplating","directplating"
"2126","ccu_6839","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,4000,"ccu","directplating","directplating"
"2127","ccu_6857","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,1467,"ccu","directplating","directplating"
"2128","ccu_6849","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,566,"ccu","directplating","directplating"
"2129","ccu_6838","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,4267,"ccu","directplating","directplating"
"2130","ccu_6861","grabsample","none",83.5,"ccu","directplating","directplating",NA,NA,NA,NA,567,"ccu","directplating","directplating"
"2131","ccu_5106","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,833,"ccu","directplating","directplating"
"2132","ccu_5128","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"2133","ccu_5129","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,266,"ccu","directplating","directplating"
"2134","ccu_5127","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,1033,"ccu","directplating","directplating"
"2135","ccu_5101","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,267,"ccu","directplating","directplating"
"2136","ccu_5102","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"2137","ccu_5108","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,333,"ccu","directplating","directplating"
